,order_id,date,time
10441,15332,13-09-2016,19:04:43
10442,1253,13-09-2016,11:34:52
10443,1655,28-01-2016,18:15:00
10444,17831,31-10-2016,18:15:00
10445,2430,10-02-2016,13:54:00
10446,7817,10-02-2016,00:00:00
10447,17890,01-11-2016,00:00:00
10448,14269,01-11-2016,00:00:00
10449,14856,01-11-2016,20:46:16
10450,4948,01-11-2016,00:11:42
10451,1149,20-01-2016,00:22:41
10452,6144,13-04-2016,19:37:09
10453,2621,13-02-2016,15:34:03
10454,11156,05-07-2016,20:00:50
10455,112,02-01-2016,00:00:00
10456,4936,24-03-2016,21:06:00
10457,18721,15-11-2016,20:41:33
10458,7830,12-05-2016,00:00:00
10459,12736,01-08-2016,13:02:56
10460,12313,24-07-2016,21:21:13
10461,10986,03-07-2016,19:30:47
10462,14973,08-09-2016,11:47:21
10463,11295,08-07-2016,13:12:00
10464,8718,26-05-2016,18:38:16
10465,17349,22-10-2016,14:22:00
10466,13590,22-10-2016,14:22:00
10467,3842,22-10-2016,14:22:00
10468,16231,30-09-2016,21:33:25
10469,10591,27-06-2016,21:33:25
10470,10000,17-06-2016,12:18:44
10471,17134,17-10-2016,17:14:51
10472,13416,12-08-2016,13:52:14
10473,18407,10-11-2016,13:48:46
10474,13142,07-08-2016,20:55:00
10475,3074,20-02-2016,21:39:19
10476,16870,13-10-2016,19:23:00
10477,13801,18-08-2016,15:39:15
10478,19353,26-11-2016,17:55:00
10479,15572,17-09-2016,17:36:16
10480,2508,11-02-2016,17:47:30
10481,12698,31-07-2016,16:54:00
10482,7425,05-05-2016,13:11:00
10483,9953,16-06-2016,13:59:12
10484,12089,21-07-2016,16:01:21
10485,11257,07-07-2016,18:00:00
10486,14793,04-09-2016,18:00:00
10487,6081,12-04-2016,20:57:35
10488,16617,12-04-2016,12:14:48
10489,6460,19-04-2016,13:51:00
10490,19771,02-12-2016,00:00:00
10491,6349,17-04-2016,14:03:15
10492,11308,08-07-2016,15:17:28
10493,3431,27-02-2016,16:27:45
10494,17326,21-10-2016,22:06:44
10495,18676,14-11-2016,22:06:44
10496,1142,20-01-2016,22:06:44
10497,7575,07-05-2016,20:43:15
10498,9770,13-06-2016,20:43:15
10499,936,13-06-2016,16:19:19
10500,6751,24-04-2016,11:43:00
10501,8801,28-05-2016,12:26:00
10502,11765,16-07-2016,00:42:51
10503,422,07-01-2016,00:00:00
10504,2718,14-02-2016,22:16:39
10505,16759,10-10-2016,22:16:39
10506,2348,08-02-2016,20:58:00
10507,18434,10-11-2016,18:34:43
10508,18968,20-11-2016,00:00:00
10509,16283,01-10-2016,17:30:14
10510,499,08-01-2016,21:10:46
10511,16323,02-10-2016,12:08:00
10512,4870,23-03-2016,19:50:00
10513,12100,21-07-2016,18:34:16
10514,577,21-07-2016,18:34:16
10515,6710,23-04-2016,14:17:27
10516,10880,02-07-2016,12:40:04
10517,1001,17-01-2016,17:28:05
10518,8213,17-05-2016,21:07:58
10519,4008,09-03-2016,13:03:47
10520,14849,05-09-2016,00:00:00
10521,1322,23-01-2016,11:28:28
10522,9284,05-06-2016,15:15:15
10523,8343,20-05-2016,14:29:00
10524,12577,29-07-2016,17:38:36
10525,14684,03-09-2016,11:37:53
10526,15292,12-09-2016,21:19:00
10527,17023,15-10-2016,19:13:04
10528,16734,10-10-2016,14:14:27
10529,6750,24-04-2016,00:00:00
10530,21124,26-12-2016,16:35:59
10531,2928,18-02-2016,18:22:10
10532,8677,25-05-2016,20:04:50
10533,7998,14-05-2016,00:00:00
10534,6916,26-04-2016,18:12:59
10535,19448,27-11-2016,16:33:00
10536,9548,27-11-2016,17:34:42
10537,9599,10-06-2016,16:08:00
10538,3754,05-03-2016,16:08:00
10539,19839,03-12-2016,19:49:37
10540,16391,03-10-2016,14:22:00
10541,838,14-01-2016,20:33:57
10542,3446,14-01-2016,18:09:37
10543,17412,23-10-2016,15:04:07
10544,17791,23-10-2016,19:11:23
10545,12768,01-08-2016,19:11:23
10546,17710,29-10-2016,14:19:18
10547,4093,10-03-2016,17:11:16
10548,9697,12-06-2016,00:00:00
10549,1842,12-06-2016,21:07:00
10550,5774,07-04-2016,00:00:00
10551,935,16-01-2016,16:14:59
10552,1956,02-02-2016,14:36:07
10553,10400,24-06-2016,00:00:00
10554,2448,10-02-2016,00:00:00
10555,5603,04-04-2016,18:48:29
10556,6494,04-04-2016,19:34:00
10557,17142,17-10-2016,00:00:00
10558,6593,21-04-2016,14:29:19
10559,11747,15-07-2016,20:11:26
10560,4904,15-07-2016,16:00:10
10561,3676,03-03-2016,00:00:00
10562,18685,15-11-2016,12:13:25
10563,12127,22-07-2016,00:00:00
10564,1202,21-01-2016,00:00:00
10565,13798,18-08-2016,15:07:00
10566,2361,09-02-2016,00:00:00
10567,14429,29-08-2016,14:38:00
10568,11818,17-07-2016,12:38:00
10569,13634,15-08-2016,00:00:00
10570,11526,12-07-2016,00:31:18
10571,17080,16-10-2016,00:00:00
10572,4155,11-03-2016,00:00:00
10573,15224,11-09-2016,21:10:00
10574,18471,11-11-2016,15:25:50
10575,5046,26-03-2016,18:17:36
10576,10538,26-06-2016,16:22:34
10577,17627,28-10-2016,11:45:05
10578,14168,28-10-2016,20:17:19
10579,7077,28-10-2016,16:39:00
10580,11894,28-10-2016,00:00:00
10581,20189,09-12-2016,00:00:00
10582,5032,09-12-2016,16:20:00
10583,5962,10-04-2016,00:00:00
10584,21330,31-12-2016,19:02:33
10585,12685,31-07-2016,14:50:00
10586,17639,28-10-2016,13:12:00
10587,18705,15-11-2016,16:48:00
10588,6878,25-04-2016,21:59:00
10589,14069,22-08-2016,00:00:00
10590,19350,26-11-2016,17:40:00
10591,8040,15-05-2016,14:13:27
10592,3032,20-02-2016,14:08:19
10593,10433,20-02-2016,18:55:09
10594,15129,10-09-2016,18:55:09
10595,9842,14-06-2016,17:42:01
10596,17719,29-10-2016,00:00:00
10597,6138,13-04-2016,00:00:00
10598,20664,17-12-2016,15:32:00
10599,11552,12-07-2016,17:32:22
10600,10018,12-07-2016,17:32:22
10601,11850,17-07-2016,17:04:25
10602,3124,21-02-2016,19:59:20
10603,8237,18-05-2016,00:00:00
10604,14862,05-09-2016,21:52:48
10605,10744,30-06-2016,11:45:13
10606,4285,13-03-2016,20:07:00
10607,12893,03-08-2016,18:39:14
10608,19382,26-11-2016,19:43:34
10609,336,06-01-2016,14:51:41
10610,7643,08-05-2016,14:51:41
10611,7183,01-05-2016,00:00:00
10612,5052,26-03-2016,18:53:41
10613,21286,31-12-2016,12:44:37
10614,15947,26-09-2016,00:57:13
10615,4144,26-09-2016,00:00:00
10616,2574,12-02-2016,00:00:00
10617,20273,11-12-2016,00:01:10
10618,7834,12-05-2016,13:12:00
10619,17149,17-10-2016,19:50:00
10620,8003,14-05-2016,19:40:48
10621,9142,14-05-2016,18:59:44
10622,7451,05-05-2016,00:00:00
10623,4310,14-03-2016,00:00:00
10624,13741,17-08-2016,15:40:46
10625,18992,20-11-2016,18:09:00
10626,9710,12-06-2016,14:34:06
10627,15369,14-09-2016,13:56:00
10628,8760,27-05-2016,15:38:00
10629,10536,27-05-2016,15:21:03
10630,5811,27-05-2016,13:04:04
10631,17092,16-10-2016,18:49:01
10632,5661,05-04-2016,00:00:00
10633,6533,20-04-2016,15:45:51
10634,3967,08-03-2016,16:48:23
10635,9375,06-06-2016,19:29:00
10636,553,09-01-2016,19:29:00
10637,2086,04-02-2016,00:00:00
10638,16608,07-10-2016,20:37:04
10639,18298,07-10-2016,15:41:00
10640,3210,23-02-2016,00:00:00
10641,10854,01-07-2016,00:00:00
10642,5927,10-04-2016,14:02:00
10643,8940,10-04-2016,00:00:00
10644,2248,07-02-2016,13:22:06
10645,9814,13-06-2016,22:29:00
10646,10945,03-07-2016,13:36:20
10647,16484,04-10-2016,21:24:50
10648,10280,22-06-2016,12:43:22
10649,16319,02-10-2016,00:00:00
10650,8169,16-05-2016,21:53:00
10651,917,16-01-2016,00:34:15
10652,4,01-01-2016,12:16:31
10653,16308,01-10-2016,20:08:56
10654,20028,06-12-2016,00:00:00
10655,7085,06-12-2016,17:23:00
10656,21043,23-12-2016,19:41:00
10657,2727,15-02-2016,11:56:00
10658,15155,11-09-2016,11:36:15
10659,7862,12-05-2016,11:36:15
10660,7061,12-05-2016,00:00:00
10661,2016,03-02-2016,13:47:00
10662,9683,11-06-2016,00:00:00
10663,729,12-01-2016,19:20:41
10664,18225,07-11-2016,13:33:43
10665,11182,06-07-2016,00:00:00
10666,5920,06-07-2016,12:22:12
10667,15408,15-09-2016,11:37:41
10668,8446,22-05-2016,12:01:00
10669,17460,24-10-2016,12:18:00
10670,18373,09-11-2016,19:36:11
10671,10697,29-06-2016,12:01:00
10672,8982,31-05-2016,14:50:31
10673,6123,13-04-2016,16:36:00
10674,13433,12-08-2016,16:47:00
10675,20524,15-12-2016,00:00:00
10676,17298,15-12-2016,14:06:53
10677,5123,27-03-2016,00:00:00
10678,10441,27-03-2016,20:16:00
10679,2857,17-02-2016,16:43:16
10680,19689,17-02-2016,13:13:31
10681,17504,24-10-2016,00:00:00
10682,13862,19-08-2016,00:00:00
10683,20621,16-12-2016,00:00:00
10684,3199,23-02-2016,17:13:58
10685,6014,11-04-2016,19:11:32
10686,20635,16-12-2016,21:37:36
10687,17667,28-10-2016,00:00:00
10688,19038,21-11-2016,00:00:00
10689,18666,14-11-2016,19:40:00
10690,8126,16-05-2016,00:00:00
10691,13131,07-08-2016,19:03:39
10692,13389,11-08-2016,19:03:39
10693,6382,17-04-2016,20:10:12
10694,21304,31-12-2016,16:30:00
10695,3457,27-02-2016,19:09:52
10696,374,07-01-2016,11:55:00
10697,1978,02-02-2016,11:55:00
10698,17502,24-10-2016,11:55:00
10699,8077,15-05-2016,19:20:50
10700,7562,07-05-2016,18:23:00
10701,13692,16-08-2016,18:20:59
10702,487,16-08-2016,18:30:16
10703,129,02-01-2016,21:13:00
10704,13439,12-08-2016,21:13:00
10705,12543,28-07-2016,19:25:00
10706,2681,14-02-2016,00:00:00
10707,1702,29-01-2016,16:48:09
10708,6506,20-04-2016,12:14:07
10709,1325,23-01-2016,11:50:00
10710,18622,13-11-2016,00:00:00
10711,13272,09-08-2016,21:16:58
10712,4045,09-03-2016,21:16:58
10713,12716,31-07-2016,21:16:58
10714,14204,25-08-2016,21:16:58
10715,20557,15-12-2016,19:28:49
10716,8713,26-05-2016,17:51:00
10717,15051,09-09-2016,00:00:00
10718,3042,09-09-2016,00:00:00
10719,11101,04-07-2016,20:58:53
10720,446,08-01-2016,12:58:01
10721,18218,06-11-2016,00:00:00
10722,4986,25-03-2016,20:06:00
10723,14523,31-08-2016,00:00:00
10724,2942,18-02-2016,20:34:00
10725,17574,27-10-2016,20:34:00
10726,2207,27-10-2016,17:00:00
10727,17644,28-10-2016,13:42:26
10728,6025,11-04-2016,21:04:56
10729,7012,11-04-2016,00:21:20
10730,19926,05-12-2016,00:00:00
10731,17594,27-10-2016,17:18:23
10732,2545,12-02-2016,12:12:00
10733,3717,04-03-2016,15:38:00
10734,14121,24-08-2016,11:39:00
10735,20490,14-12-2016,18:26:14
10736,2439,10-02-2016,00:00:00
10737,1478,25-01-2016,17:26:23
10738,15068,09-09-2016,17:17:24
10739,16525,06-10-2016,16:25:59
10740,4128,11-03-2016,00:00:00
10741,13507,13-08-2016,20:31:00
10742,1437,24-01-2016,19:47:50
10743,17058,16-10-2016,13:02:11
10744,2923,18-02-2016,17:49:17
10745,15934,23-09-2016,00:00:00
10746,19292,26-11-2016,00:00:00
10747,9028,01-06-2016,11:33:07
10748,12324,25-07-2016,12:06:27
10749,13894,20-08-2016,11:51:54
10750,13727,17-08-2016,13:05:00
10751,16971,15-10-2016,13:33:35
10752,10203,20-06-2016,00:00:00
10753,19804,03-12-2016,13:01:57
10754,438,08-01-2016,12:08:00
10755,17515,24-10-2016,21:56:03
10756,4730,21-03-2016,21:56:03
10757,3139,22-02-2016,13:11:00
10758,20264,10-12-2016,13:11:00
10759,15692,19-09-2016,17:54:41
10760,3142,22-02-2016,14:17:17
10761,6411,18-04-2016,16:15:28
10762,20971,22-12-2016,16:34:38
10763,7362,04-05-2016,11:30:31
10764,13734,17-08-2016,00:00:00
10765,9098,02-06-2016,11:31:00
10766,18951,20-11-2016,11:23:00
10767,7248,02-05-2016,00:00:00
10768,3510,02-05-2016,19:21:12
10769,8637,25-05-2016,11:51:35
10770,6936,26-04-2016,22:00:43
10771,2774,15-02-2016,21:02:44
10772,20358,12-12-2016,14:12:04
10773,2677,14-02-2016,15:27:00
10774,18134,05-11-2016,00:00:00
10775,16554,07-10-2016,11:39:41
10776,4728,21-03-2016,11:48:59
10777,633,11-01-2016,00:00:00
10778,16714,09-10-2016,21:21:17
10779,585,10-01-2016,15:58:00
10780,8129,16-05-2016,16:14:02
10781,13866,19-08-2016,16:47:00
10782,12181,23-07-2016,11:20:39
10783,860,23-07-2016,13:07:00
10784,9252,04-06-2016,19:07:09
10785,11138,05-07-2016,00:00:00
10786,5903,05-07-2016,18:48:15
10787,5341,31-03-2016,00:00:00
10788,3574,01-03-2016,20:49:00
10789,11829,17-07-2016,13:51:10
10790,21062,24-12-2016,12:57:00
10791,6713,23-04-2016,12:57:00
10792,7601,08-05-2016,12:57:00
10793,20014,06-12-2016,18:44:00
10794,5178,06-12-2016,19:37:09
10795,545,06-12-2016,00:00:00
10796,11212,06-07-2016,00:00:00
10797,5034,26-03-2016,16:51:00
10798,6954,27-04-2016,13:07:30
10799,11910,18-07-2016,15:09:00
10800,18408,10-11-2016,13:59:49
10801,10218,20-06-2016,00:00:00
10802,14303,27-08-2016,12:55:00
10803,11122,04-07-2016,00:00:00
10804,15081,09-09-2016,18:43:40
10805,19711,01-12-2016,17:45:09
10806,14571,31-08-2016,22:17:35
10807,19570,29-11-2016,00:00:00
10808,10088,18-06-2016,18:19:05
10809,9118,02-06-2016,14:38:43
10810,6548,20-04-2016,17:55:03
10811,19463,27-11-2016,18:39:42
10812,16467,04-10-2016,18:24:43
10813,11592,04-10-2016,12:01:07
10814,13666,16-08-2016,00:00:00
10815,6540,20-04-2016,17:20:35
10816,20011,06-12-2016,00:00:00
10817,7694,09-05-2016,20:15:00
10818,6927,26-04-2016,20:09:13
10819,10472,25-06-2016,00:00:00
10820,10774,30-06-2016,16:21:00
10821,5020,26-03-2016,14:15:57
10822,20925,21-12-2016,18:51:54
10823,1714,29-01-2016,00:00:00
10824,19266,29-01-2016,17:20:00
10825,3543,29-01-2016,14:41:33
10826,5376,01-04-2016,12:13:26
10827,7171,01-05-2016,11:42:07
10828,12037,20-07-2016,17:29:02
10829,527,09-01-2016,17:29:02
10830,1759,30-01-2016,17:49:25
10831,15710,30-01-2016,19:50:41
10832,8460,22-05-2016,00:00:00
10833,12509,28-07-2016,15:17:46
10834,315,06-01-2016,12:17:40
10835,18029,03-11-2016,19:37:00
10836,13230,09-08-2016,00:00:00
10837,19432,27-11-2016,00:00:00
10838,6021,11-04-2016,20:20:40
10839,7122,30-04-2016,13:18:00
10840,1733,30-01-2016,12:26:00
10841,19548,28-11-2016,17:58:00
10842,821,14-01-2016,17:37:26
10843,5187,28-03-2016,20:39:00
10844,18156,28-03-2016,00:00:00
10845,2219,06-02-2016,18:41:00
10846,7331,03-05-2016,15:39:19
10847,11314,08-07-2016,17:12:31
10848,18188,06-11-2016,17:54:37
10849,16215,30-09-2016,17:54:37
10850,9666,11-06-2016,17:54:37
10851,8733,26-05-2016,21:34:57
10852,15700,19-09-2016,21:34:57
10853,15533,17-09-2016,11:30:13
10854,13466,13-08-2016,12:36:00
10855,12357,25-07-2016,12:36:00
10856,19585,29-11-2016,16:38:00
10857,2506,29-11-2016,00:00:00
10858,34,01-01-2016,00:00:00
10859,8928,30-05-2016,15:05:58
10860,8391,21-05-2016,12:34:00
10861,12784,01-08-2016,19:17:00
10862,8043,15-05-2016,14:40:15
10863,17423,23-10-2016,17:03:37
10864,4021,23-10-2016,15:39:00
10865,18370,09-11-2016,19:02:39
10866,5527,03-04-2016,15:31:12
10867,19352,26-11-2016,17:48:36
10868,5392,01-04-2016,13:58:04
10869,8047,15-05-2016,15:47:34
10870,11605,13-07-2016,14:30:53
10871,12049,20-07-2016,00:00:00
10872,9242,04-06-2016,17:52:00
10873,15623,18-09-2016,17:23:00
10874,13158,08-08-2016,17:23:00
10875,11046,04-07-2016,16:17:15
10876,4690,20-03-2016,17:03:46
10877,2488,11-02-2016,17:03:46
10878,10857,11-02-2016,20:22:52
10879,7845,12-05-2016,15:00:00
10880,6570,12-05-2016,21:24:18
10881,966,16-01-2016,20:59:17
10882,14662,02-09-2016,16:59:13
10883,15116,02-09-2016,14:27:00
10884,11563,12-07-2016,18:43:52
10885,4826,23-03-2016,11:56:00
10886,6279,16-04-2016,00:52:11
10887,18123,05-11-2016,00:00:00
10888,9963,16-06-2016,17:12:00
10889,381,07-01-2016,12:33:00
10890,13789,18-08-2016,13:02:05
10891,12506,28-07-2016,13:49:39
10892,11334,08-07-2016,20:20:00
10893,17413,23-10-2016,20:20:00
10894,6808,24-04-2016,19:55:41
10895,14602,01-09-2016,15:27:25
10896,14320,27-08-2016,16:41:13
10897,19984,06-12-2016,13:17:00
10898,16744,10-10-2016,16:10:30
10899,1879,01-02-2016,16:14:00
10900,13989,21-08-2016,19:00:54
10901,14271,26-08-2016,18:40:11
10902,9551,09-06-2016,18:21:43
10903,17271,20-10-2016,18:21:43
10904,3837,06-03-2016,14:30:34
10905,5953,10-04-2016,18:41:10
10906,10598,27-06-2016,16:21:01
10907,3714,04-03-2016,00:00:00
10908,1471,04-03-2016,00:00:00
10909,16524,06-10-2016,16:18:56
10910,19857,04-12-2016,16:18:56
10911,18068,04-11-2016,00:00:00
10912,2832,17-02-2016,00:05:10
10913,12378,26-07-2016,11:48:03
10914,20163,09-12-2016,13:41:22
10915,301,05-01-2016,19:45:00
10916,11978,19-07-2016,17:47:27
10917,13304,10-08-2016,16:08:00
10918,4109,10-08-2016,00:00:00
10919,4020,09-03-2016,15:30:00
10920,12541,09-03-2016,19:09:15
10921,20658,17-12-2016,19:09:15
10922,4221,12-03-2016,19:07:06
10923,15917,12-03-2016,17:24:43
10924,15500,16-09-2016,15:13:31
10925,9580,10-06-2016,00:44:49
10926,11465,10-07-2016,22:20:00
10927,14263,26-08-2016,17:28:11
10928,15106,10-09-2016,12:58:00
10929,11539,10-09-2016,14:39:00
10930,19389,26-11-2016,00:00:00
10931,11402,10-07-2016,11:54:15
10932,16185,30-09-2016,13:16:00
10933,9706,12-06-2016,14:01:00
10934,7935,12-06-2016,14:01:00
10935,11799,16-07-2016,19:34:18
10936,6340,17-04-2016,13:05:35
10937,5958,17-04-2016,20:32:49
10938,9995,17-06-2016,11:43:15
10939,1034,18-01-2016,12:07:00
10940,13531,14-08-2016,13:06:00
10941,15465,15-09-2016,00:00:00
10942,16648,08-10-2016,18:44:02
10943,20926,21-12-2016,19:02:00
10944,15282,12-09-2016,19:43:43
10945,8641,25-05-2016,00:24:13
10946,3336,25-02-2016,20:13:37
10947,17541,25-10-2016,16:10:46
10948,9431,07-06-2016,18:46:00
10949,4402,15-03-2016,21:26:48
10950,6487,19-04-2016,18:28:15
10951,19761,19-04-2016,15:49:40
10952,17537,25-10-2016,00:00:00
10953,20217,10-12-2016,12:27:00
10954,5923,10-04-2016,00:48:56
10955,21139,10-04-2016,21:20:27
10956,15411,10-04-2016,00:06:51
10957,18038,03-11-2016,22:50:00
10958,14857,03-11-2016,21:08:00
10959,8045,15-05-2016,15:02:00
10960,13223,08-08-2016,22:33:00
10961,10454,08-08-2016,11:36:02
10962,20731,08-08-2016,17:34:00
10963,20147,09-12-2016,00:00:00
10964,2569,12-02-2016,15:53:59
10965,12389,26-07-2016,14:20:00
10966,15890,23-09-2016,12:24:42
10967,4842,23-03-2016,12:24:42
10968,10056,18-06-2016,00:50:45
10969,4970,25-03-2016,17:32:00
10970,4686,20-03-2016,15:58:56
10971,9865,15-06-2016,11:57:29
10972,21152,27-12-2016,00:00:00
10973,14211,25-08-2016,00:00:00
10974,7299,02-05-2016,20:46:34
10975,2902,18-02-2016,13:04:25
10976,16810,11-10-2016,17:48:00
10977,16385,03-10-2016,13:26:30
10978,19084,22-11-2016,13:51:40
10979,16336,02-10-2016,13:50:23
10980,14601,01-09-2016,14:44:00
10981,14209,25-08-2016,14:44:00
10982,18959,20-11-2016,12:45:26
10983,12426,26-07-2016,20:37:53
10984,10118,19-06-2016,13:37:00
10985,1108,19-01-2016,16:18:49
10986,3218,23-02-2016,19:57:00
10987,5637,05-04-2016,00:00:00
10988,5424,01-04-2016,19:29:17
10989,8212,17-05-2016,21:01:00
10990,2751,15-02-2016,17:28:00
10991,8613,24-05-2016,18:23:18
10992,10008,17-06-2016,13:33:00
10993,11002,03-07-2016,00:00:00
10994,17728,29-10-2016,17:45:00
10995,1464,25-01-2016,14:43:00
10996,9184,03-06-2016,16:18:00
10997,13164,08-08-2016,16:18:00
10998,20536,15-12-2016,16:10:32
10999,2863,17-02-2016,17:28:00
11000,19471,17-02-2016,18:59:24
11001,5763,07-04-2016,00:00:00
11002,14012,21-08-2016,00:00:00
11003,19607,21-08-2016,20:32:06
11004,21131,26-12-2016,20:32:06
11005,10431,24-06-2016,18:32:39
11006,8767,27-05-2016,17:11:33
11007,10613,27-05-2016,17:11:33
11008,13538,14-08-2016,13:53:29
11009,8393,21-05-2016,00:00:00
11010,13957,21-08-2016,12:59:35
11011,17344,22-10-2016,13:20:05
11012,12423,26-07-2016,20:10:00
11013,13007,05-08-2016,00:00:00
11014,17907,01-11-2016,17:36:34
11015,2571,12-02-2016,15:58:00
11016,9212,04-06-2016,00:00:00
11017,15763,20-09-2016,00:00:00
11018,13348,11-08-2016,00:43:06
11019,12059,20-07-2016,21:06:14
11020,1340,23-01-2016,14:12:00
11021,13431,12-08-2016,16:40:17
11022,9628,11-06-2016,00:03:40
11023,5850,08-04-2016,00:00:00
11024,1814,31-01-2016,00:00:00
11025,9523,09-06-2016,13:25:32
11026,2543,12-02-2016,12:00:00
11027,4989,25-03-2016,00:00:00
11028,4444,16-03-2016,17:28:55
11029,15192,11-09-2016,17:07:53
11030,11183,06-07-2016,17:07:53
11031,6782,24-04-2016,16:21:00
11032,6756,24-04-2016,00:27:44
11033,21048,23-12-2016,21:00:41
11034,13574,14-08-2016,19:18:56
11035,7490,06-05-2016,16:11:00
11036,4378,06-05-2016,16:12:31
11037,20276,11-12-2016,00:10:30
11038,13873,11-12-2016,00:10:30
11039,16367,02-10-2016,20:35:00
11040,9262,05-06-2016,20:35:00
11041,16501,06-10-2016,00:00:00
11042,15976,26-09-2016,00:00:00
11043,13306,10-08-2016,16:16:00
11044,17436,23-10-2016,18:56:33
11045,15712,23-10-2016,20:05:41
11046,16631,08-10-2016,14:07:00
11047,581,10-01-2016,14:13:01
11048,16891,14-10-2016,12:31:00
11049,14411,28-08-2016,22:12:29
11050,16560,28-08-2016,12:38:51
11051,13339,11-08-2016,11:40:00
11052,1903,01-02-2016,18:06:22
11053,9562,09-06-2016,20:18:00
11054,2150,05-02-2016,18:22:00
11055,9267,05-06-2016,00:18:54
11056,10852,01-07-2016,19:37:55
11057,19358,26-11-2016,18:26:17
11058,11171,26-11-2016,12:37:39
11059,4259,13-03-2016,17:26:11
11060,7681,13-03-2016,17:44:00
11061,4473,17-03-2016,00:18:19
11062,3839,06-03-2016,00:18:19
11063,12033,20-07-2016,16:00:00
11064,2749,15-02-2016,17:21:37
11065,16882,13-10-2016,22:26:00
11066,16394,03-10-2016,14:52:47
11067,18251,07-11-2016,14:52:47
11068,6685,22-04-2016,20:03:59
11069,11822,17-07-2016,13:00:15
11070,5723,17-07-2016,18:40:21
11071,15329,13-09-2016,18:43:01
11072,16802,13-09-2016,17:01:00
11073,11718,15-07-2016,15:17:43
11074,11710,15-07-2016,13:27:00
11075,20091,07-12-2016,13:27:00
11076,9481,08-06-2016,17:56:13
11077,1933,02-02-2016,11:17:08
11078,19236,25-11-2016,00:19:40
11079,7620,08-05-2016,18:00:00
11080,7627,08-05-2016,19:04:00
11081,5981,11-04-2016,14:10:00
11082,3552,01-03-2016,17:06:58
11083,19218,24-11-2016,18:44:30
11084,3632,24-11-2016,21:00:00
11085,9013,31-05-2016,21:00:00
11086,12840,02-08-2016,20:28:56
11087,19174,23-11-2016,21:22:02
11088,5826,08-04-2016,00:00:00
11089,17210,18-10-2016,20:47:19
11090,5179,28-03-2016,19:45:00
11091,1878,28-03-2016,16:07:22
11092,21261,30-12-2016,15:59:06
11093,340,30-12-2016,15:35:00
11094,17130,17-10-2016,00:00:00
11095,2067,04-02-2016,12:47:00
11096,19424,27-11-2016,13:13:12
11097,3076,20-02-2016,00:00:00
11098,10387,23-06-2016,22:16:45
11099,17621,27-10-2016,22:16:45
11100,4718,20-03-2016,21:11:00
11101,8991,31-05-2016,00:00:00
11102,13212,08-08-2016,21:22:11
11103,19071,21-11-2016,21:51:07
11104,15598,18-09-2016,12:23:00
11105,10493,25-06-2016,12:23:00
11106,19765,02-12-2016,00:00:00
11107,19479,27-11-2016,19:38:41
11108,3662,03-03-2016,00:00:00
11109,13159,08-08-2016,13:31:00
11110,7844,12-05-2016,14:59:00
11111,9321,05-06-2016,20:58:00
11112,18863,05-06-2016,16:27:04
11113,16512,06-10-2016,14:12:32
11114,2040,03-02-2016,00:00:00
11115,16880,13-10-2016,00:00:00
11116,20351,12-12-2016,00:00:00
11117,17401,23-10-2016,00:00:00
11118,6102,13-04-2016,13:00:43
11119,13934,20-08-2016,13:00:43
11120,7314,03-05-2016,00:00:00
11121,13266,09-08-2016,19:33:00
11122,2432,09-08-2016,14:11:49
11123,13881,19-08-2016,14:11:49
11124,8854,19-08-2016,00:00:00
11125,19893,04-12-2016,17:50:00
11126,7978,04-12-2016,15:31:00
11127,11834,17-07-2016,14:18:41
11128,15464,15-09-2016,21:38:20
11129,14590,01-09-2016,00:00:00
11130,7446,05-05-2016,17:59:16
11131,4598,18-03-2016,21:05:40
11132,20803,19-12-2016,00:00:00
11133,2640,13-02-2016,19:21:23
11134,8221,18-05-2016,11:22:39
11135,12748,01-08-2016,14:49:59
11136,5301,30-03-2016,21:04:56
11137,12866,30-03-2016,00:00:00
11138,8772,27-05-2016,17:41:31
11139,10840,01-07-2016,17:55:00
11140,15608,18-09-2016,13:12:54
11141,8158,16-05-2016,20:38:00
11142,14036,22-08-2016,16:57:00
11143,52,01-01-2016,18:53:02
11144,16779,10-10-2016,00:00:00
11145,1337,23-01-2016,13:44:00
11146,14243,26-08-2016,00:00:00
11147,13635,15-08-2016,19:13:22
11148,3802,15-08-2016,00:00:00
11149,1013,17-01-2016,19:26:40
11150,4245,13-03-2016,13:35:44
11151,1710,29-01-2016,18:58:20
11152,10384,23-06-2016,00:00:00
11153,14654,02-09-2016,00:00:00
11154,20436,13-12-2016,18:28:16
11155,1707,29-01-2016,18:45:58
11156,7244,01-05-2016,22:24:45
11157,6403,18-04-2016,13:24:53
11158,18819,17-11-2016,18:17:27
11159,18508,17-11-2016,13:00:00
11160,11030,04-07-2016,14:15:04
11161,968,16-01-2016,14:15:04
11162,17109,16-10-2016,21:37:00
11163,16720,09-10-2016,22:48:12
11164,243,04-01-2016,00:00:00
11165,6079,12-04-2016,20:16:15
11166,10793,30-06-2016,21:31:03
11167,17493,24-10-2016,19:05:08
11168,7602,08-05-2016,15:06:25
11169,6314,16-04-2016,19:02:20
11170,14598,01-09-2016,14:30:01
11171,3501,28-02-2016,17:45:11
11172,5529,03-04-2016,00:00:00
11173,5306,30-03-2016,21:35:15
11174,19422,27-11-2016,13:09:00
11175,9536,09-06-2016,16:06:53
11176,14336,27-08-2016,18:46:56
11177,18480,11-11-2016,17:04:00
11178,19080,22-11-2016,13:11:23
